simulator,experiment_folder,model,workload,wall_clock_seconds,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.1820277920924127,30,H100,1,False,0.95,FP16,2,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1.997083208989352,30,H100,1,False,0.95,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1.8770696248393506,30,H100,1,False,0.95,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,2.9001009999774396,31,H100,1,False,0.9,FP16,4,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0.17453545797616243,31,H100,1,False,0.9,FP16,4,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,3.438723291968927,31,H100,1,False,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,3.357221292098984,31,H100,1,False,0.9,FP16,4,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/36-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.5172177089843899,36,A100-80GB,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/36-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,10.003773166099563,36,A100-80GB,,False,0.9,FP16,1,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/36-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.63363220798783,36,A100-80GB,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/36-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.6229173329193145,36,A100-80GB,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/38-llama-3-1-8b-tp1-general-lite-1-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.6784828749950975,38,A100-80GB,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/38-llama-3-1-8b-tp1-general-lite-1-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.46989929187111557,38,A100-80GB,,False,0.9,FP16,1,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/38-llama-3-1-8b-tp1-general-lite-1-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.8540168749168515,38,A100-80GB,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/38-llama-3-1-8b-tp1-general-lite-1-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.862052584066987,38,A100-80GB,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.5425507500767708,40,A100-80GB,,False,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.20775279216468334,40,A100-80GB,,False,0.9,FP16,2,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.7439751250203699,40,A100-80GB,,False,0.9,FP16,2,2048
vidur,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,8.927580708870664,40,A100-80GB,,False,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.6915901659522206,40,A100-80GB,,False,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/41-llama-2-70b-tp4-general-lite-4,meta-llama/Llama-2-70b-hf,general-lite,0.5524843751918525,41,A100-80GB,,False,0.9,FP16,4,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/41-llama-2-70b-tp4-general-lite-4,meta-llama/Llama-2-70b-hf,general-lite,0.1262103752233088,41,A100-80GB,,False,0.9,FP16,4,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/41-llama-2-70b-tp4-general-lite-4,meta-llama/Llama-2-70b-hf,general-lite,0.8192997078876942,41,A100-80GB,,False,0.9,FP16,4,2048
vidur,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/41-llama-2-70b-tp4-general-lite-4,meta-llama/Llama-2-70b-hf,general-lite,7.8431240420322865,41,A100-80GB,,False,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/41-llama-2-70b-tp4-general-lite-4,meta-llama/Llama-2-70b-hf,general-lite,0.6986525841057301,41,A100-80GB,,False,0.9,FP16,4,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/46-llama-3-1-8b-tp1-reasoning-1,meta-llama/Llama-3.1-8B-Instruct,reasoning,2.1424653329886496,46,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/46-llama-3-1-8b-tp1-reasoning-1,meta-llama/Llama-3.1-8B-Instruct,reasoning,0.2225764999166131,46,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/46-llama-3-1-8b-tp1-reasoning-1,meta-llama/Llama-3.1-8B-Instruct,reasoning,1.4575634999200702,46,H100,,False,0.9,FP16,1,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/46-llama-3-1-8b-tp1-reasoning-1,meta-llama/Llama-3.1-8B-Instruct,reasoning,2.9401388328988105,46,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/46-llama-3-1-8b-tp1-reasoning-1,meta-llama/Llama-3.1-8B-Instruct,reasoning,2.7135837501846254,46,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/49-mixtral-8x22b-tp8-general-8,mistralai/Mixtral-8x22B-Instruct-v0.1,general,3.355349666904658,49,H100,1,False,0.9,FP16,8,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/49-mixtral-8x22b-tp8-general-8,mistralai/Mixtral-8x22B-Instruct-v0.1,general,0.18141858419403434,49,H100,1,False,0.9,FP16,8,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/49-mixtral-8x22b-tp8-general-8,mistralai/Mixtral-8x22B-Instruct-v0.1,general,3.3921147908549756,49,H100,1,False,0.9,FP16,8,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/49-mixtral-8x22b-tp8-general-8,mistralai/Mixtral-8x22B-Instruct-v0.1,general,3.061620792141184,49,H100,1,False,0.9,FP16,8,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/50-mixtral-8x22b-tp8-codegen-8,mistralai/Mixtral-8x22B-Instruct-v0.1,codegen,2.020207416964695,50,H100,1,False,0.9,FP16,8,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/50-mixtral-8x22b-tp8-codegen-8,mistralai/Mixtral-8x22B-Instruct-v0.1,codegen,0.34828987484797835,50,H100,1,False,0.9,FP16,8,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/50-mixtral-8x22b-tp8-codegen-8,mistralai/Mixtral-8x22B-Instruct-v0.1,codegen,2.354495167033747,50,H100,1,False,0.9,FP16,8,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/50-mixtral-8x22b-tp8-codegen-8,mistralai/Mixtral-8x22B-Instruct-v0.1,codegen,2.6062796250917017,50,H100,1,False,0.9,FP16,8,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/51-mixtral-8x22b-tp8-roleplay-8,mistralai/Mixtral-8x22B-Instruct-v0.1,roleplay,1.291692541912198,51,H100,1,False,0.9,FP16,8,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/51-mixtral-8x22b-tp8-roleplay-8,mistralai/Mixtral-8x22B-Instruct-v0.1,roleplay,0.2482967919204384,51,H100,1,False,0.9,FP16,8,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/51-mixtral-8x22b-tp8-roleplay-8,mistralai/Mixtral-8x22B-Instruct-v0.1,roleplay,2.4620853329543024,51,H100,1,False,0.9,FP16,8,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/51-mixtral-8x22b-tp8-roleplay-8,mistralai/Mixtral-8x22B-Instruct-v0.1,roleplay,2.4647561670280993,51,H100,1,False,0.9,FP16,8,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/53-mixtral-8x22b-tp8-reasoning-lite-8-1,mistralai/Mixtral-8x22B-v0.1,reasoning-lite,2.2426237501204014,53,H100,1,False,0.9,FP16,8,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/53-mixtral-8x22b-tp8-reasoning-lite-8-1,mistralai/Mixtral-8x22B-v0.1,reasoning-lite,0.1691093749832362,53,H100,1,False,0.9,FP16,8,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/53-mixtral-8x22b-tp8-reasoning-lite-8-1,mistralai/Mixtral-8x22B-v0.1,reasoning-lite,2.0586828330997378,53,H100,1,False,0.9,FP16,8,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/53-mixtral-8x22b-tp8-reasoning-lite-8-1,mistralai/Mixtral-8x22B-v0.1,reasoning-lite,1.9461743331048638,53,H100,1,False,0.9,FP16,8,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/54-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.4594792500138283,54,L40S,,False,0.9,FP16,1,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/54-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.49068695888854563,54,L40S,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/54-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.4585204580798745,54,L40S,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/55-llama-3-1-8b-tp1-general-lite-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.5302458750084043,55,L40S,,False,0.9,FP16,1,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/55-llama-3-1-8b-tp1-general-lite-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.6526813749223948,55,L40S,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/55-llama-3-1-8b-tp1-general-lite-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.5916732498444617,55,L40S,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/56-mixtral-8x7b-tp2-general-2-1,mistralai/Mixtral-8x7B-v0.1,general,1.8399485000409186,56,H100,1,False,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/56-mixtral-8x7b-tp2-general-2-1,mistralai/Mixtral-8x7B-v0.1,general,0.1933024579193443,56,H100,1,False,0.9,FP16,2,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/56-mixtral-8x7b-tp2-general-2-1,mistralai/Mixtral-8x7B-v0.1,general,1.9808947499841452,56,H100,1,False,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/56-mixtral-8x7b-tp2-general-2-1,mistralai/Mixtral-8x7B-v0.1,general,1.8553299170453101,56,H100,1,False,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.6834831670857966,57,H100,,False,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.20022162492386997,57,H100,,False,0.9,FP16,2,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,4.785646458854899,57,H100,,False,0.9,FP16,2,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.8228234169073403,57,H100,,False,0.9,FP16,2,2048
vidur,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,10.4013287499547,57,H100,,False,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.8626298748422414,57,H100,,False,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,0.740833249874413,58,H100,,False,0.9,FP16,4,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,0.11800245800986886,58,H100,,False,0.9,FP16,4,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,4.857290582964197,58,H100,,False,0.9,FP16,4,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,0.8556777078192681,58,H100,,False,0.9,FP16,4,2048
vidur,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,8.929176082834601,58,H100,,False,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,0.9804279578384012,58,H100,,False,0.9,FP16,4,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,0.6332363330293447,59,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,0.39505591709166765,59,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,3.1295315420720726,59,H100,,False,0.9,FP16,1,2048
blis-trained-physics,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,0.7705874580424279,59,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,0.7492094170302153,59,H100,,False,0.9,FP16,1,2048
